# res.; time-begin; time-end; to leaflet; outcome
POPG    110    15007    15126    1    Fail
POPG    110    18327    18515    1    Fail
POPG    110    18683    18826    1    Fail
POPG    110    27166    27280    1    Fail
POPG    110    27381    27514    1    Fail
POPG    110    27908    28465    1    Fail
POPG    110    30783    30938    1    Fail
POPG    110    33054    33178    1    Fail
POPG    533    36284    36401    1    Fail
POPG    533    36545    36723    1    Fail
POPG    668    1672    2765    1    Fail
POPG    668    4170    4272    1    Fail
POPG    668    5167    5268    1    Fail
POPG    668    6365    6489    1    Fail
POPG    668    6591    6722    1    Fail
POPG    734    7004    7449    1    Fail
POPG    734    7771    7922    1    Fail
POPG    734    14946    15500    1    Fail
POPG    734    17883    18227    1    Fail
POPG    734    18386    18591    1    Fail
POPG    773    49169    49294    -1    Fail
POPG    821    14217    14462    -1    Fail
POPG    869    48721    48914    -1    Fail
POPG    869    49017    49328    -1    Fail
POPG    956    28538    28644    -1    Fail
POPG    1031    2888    2990    -1    Fail
POPG    1031    7383    7641    -1    Fail
POPG    1055    7402    7508    -1    Fail
POPG    1151    10196    10355    -1    Fail
POPG    1151    13789    14197    -1    Fail
POPG    1151    15884    16016    -1    Fail
POPG    1151    16839    17027    -1    Fail
POPG    1151    17678    18063    -1    Fail
POPG    1151    24747    25638    -1    Fail
POPG    1151    25910    26087    -1    Fail
POPG    1151    37866    38072    -1    Fail
POPG    1151    45947    46080    -1    Fail
POPG    1151    47378    47504    -1    Fail
POPG    1151    47647    47846    -1    Fail
POPG    1151    49289    49661    -1    Fail
POPG    1181    17786    17946    -1    Fail
POPG    1181    18077    18850    -1    Fail
POPG    1181    18987    19120    -1    Fail
POPG    1181    19289    19628    -1    Fail
POPG    1193    15380    15501    -1    Fail
POPG    1193    16098    16712    -1    Fail
POPG    1193    17210    18223    -1    Fail
POPG    1193    18381    18484    -1    Fail
POPG    1193    18857    19099    -1    Fail
POPG    1193    19376    19604    -1    Fail
POPG    1193    19893    20141    -1    Fail
POPG    1193    20963    21077    -1    Fail
POPG    1193    21606    21735    -1    Fail
POPG    1274    16329    16445    -1    Fail
POPG    1274    17806    17945    -1    Fail
POPG    1274    18386    18641    -1    Fail
POPG    1274    18928    19236    -1    Fail
POPG    1283    32182    32293    -1    Fail
POPG    1328    15271    15389    -1    Fail
POPG    1328    17585    17939    -1    Fail
POPG    1328    18038    18866    -1    Fail
POPG    1328    20874    21020    -1    Fail
