# res.; time-begin; time-end; to leaflet; outcome
DOG    6750    12854    13110    1    Fail
DOG    6750    53317    53721    -1    Success
DOG    6750    54238    55173    1    Success
DOG    6750    61350    61623    -1    Success
DOG    6750    61840    62460    -1    Fail
DOG    6750    62559    63113    -1    Fail
DOG    6750    66250    66466    1    Success
DOG    6750    66586    66974    1    Fail
DOG    6753    56043    56679    -1    Success
DOG    6753    70590    70831    1    Success
DOG    6753    86499    86679    -1    Success
DOG    6756    6303    6480    -1    Success
DOG    6756    14210    14319    1    Success
DOG    6759    23223    23476    1    Fail
DOG    6759    23607    24237    -1    Success
DOG    6759    60386    61013    -1    Fail
DOG    6762    20459    20707    -1    Success
DOG    6765    26862    27111    1    Fail
DOG    6765    43797    43915    -1    Success
DOG    6768    70528    70630    -1    Fail
DOG    6771    24642    24781    1    Success
DOG    6771    72357    73145    1    Fail
DOG    6774    6373    6551    -1    Fail
DOG    6774    45316    45492    1    Success
DOG    6777    10594    11008    -1    Fail
DOG    6777    51895    52015    -1    Fail
DOG    6777    52121    52362    1    Success
DOG    6777    78481    78683    1    Fail
DOG    6777    78935    79993    -1    Success
DOG    6777    81354    81417    1    Success
DOG    6777    88482    89119    -1    Success
DOG    6777    92109    92421    1    Success
DOG    6780    27198    28567    1    Success
DOG    6780    73103    73255    1    Fail
DOG    6783    26052    26706    1    Success
DOG    6783    46579    47528    1    Fail
DOG    6783    47735    47938    -1    Success
DOG    6783    76580    77208    -1    Fail
