# res.; time-begin; time-end; to leaflet; outcome
CHOL    261    2884    2900    -1    Success
CHOL    261    16073    16104    1    Success
CHOL    263    7695    7713    -1    Success
CHOL    263    9265    9310    1    Success
CHOL    264    4106    4117    -1    Success
CHOL    264    9652    9661    1    Success
CHOL    264    18372    18384    -1    Success
CHOL    265    14647    14772    1    Fail
CHOL    265    14954    14972    -1    Success
CHOL    265    15130    15138    1    Success
CHOL    265    16117    16134    -1    Success
CHOL    266    829    855    -1    Success
CHOL    266    9028    9046    1    Success
CHOL    267    7438    7450    -1    Success
CHOL    267    7832    7841    1    Success
CHOL    267    11603    11652    -1    Success
CHOL    267    16235    16253    1    Success
CHOL    268    1498    1508    -1    Success
CHOL    268    9189    9265    1    Success
CHOL    268    9748    9769    -1    Success
CHOL    268    12344    12371    1    Success
CHOL    269    3012    3025    -1    Success
CHOL    269    12542    12564    1    Success
CHOL    269    13787    13823    1    Success
CHOL    269    15781    15885    1    Fail
CHOL    270    11824    11832    -1    Success
CHOL    270    15284    15339    1    Success
CHOL    271    2002    2016    -1    Success
CHOL    271    6720    6735    1    Success
CHOL    271    7178    7195    -1    Success
CHOL    271    12122    12168    1    Success
CHOL    271    14779    14868    -1    Success
CHOL    272    4967    4984    -1    Success
CHOL    272    5153    5195    1    Success
CHOL    272    9639    9662    -1    Success
CHOL    272    19562    19577    1    Success
CHOL    273    2983    2991    -1    Success
CHOL    273    9796    9805    1    Success
CHOL    273    15469    15489    -1    Success
CHOL    274    11106    11121    -1    Success
CHOL    274    15583    15595    1    Success
CHOL    274    15976    15996    -1    Success
CHOL    274    18670    18675    1    Success
CHOL    275    10802    10816    1    Success
CHOL    275    17857    17872    -1    Success
CHOL    275    19625    19650    1    Success
CHOL    276    8383    8391    1    Success
CHOL    276    11403    11436    -1    Success
CHOL    276    14666    14704    1    Success
CHOL    276    17928    17944    -1    Success
CHOL    277    2429    2444    1    Success
CHOL    277    4154    4171    -1    Success
CHOL    277    4693    4702    1    Success
CHOL    278    538    588    1    Success
CHOL    278    11707    11715    -1    Success
CHOL    279    1908    1932    1    Success
CHOL    279    4611    4629    -1    Success
CHOL    279    9125    9139    1    Success
CHOL    279    9451    9476    -1    Success
CHOL    279    11482    11571    1    Success
CHOL    279    19563    19587    -1    Success
CHOL    280    4091    4114    1    Success
CHOL    280    8136    8149    -1    Success
CHOL    280    11614    11651    1    Success
CHOL    281    10197    10212    1    Success
CHOL    281    15775    15851    -1    Success
CHOL    282    669    686    1    Success
CHOL    282    7028    7058    -1    Success
CHOL    282    8756    8770    1    Success
CHOL    282    16253    16262    -1    Success
CHOL    283    1679    1704    1    Success
CHOL    283    4183    4210    -1    Success
CHOL    283    5754    5802    1    Success
CHOL    283    18459    18468    -1    Success
CHOL    283    19843    19849    1    Success
CHOL    284    3062    3077    1    Success
CHOL    284    8253    8262    -1    Success
CHOL    284    10112    10140    1    Success
CHOL    285    3275    3293    1    Success
CHOL    285    4549    4566    -1    Success
CHOL    285    6540    6557    1    Success
CHOL    285    7130    7174    -1    Success
CHOL    285    17416    17476    1    Success
CHOL    285    18991    19058    -1    Success
CHOL    287    573    630    1    Success
CHOL    287    6435    6442    -1    Success
CHOL    287    12486    12511    1    Success
CHOL    287    15539    15683    1    Fail
CHOL    287    19673    19700    -1    Success
CHOL    288    276    313    1    Success
CHOL    288    3137    3231    -1    Success
CHOL    288    11698    11710    1    Success
