# res.; time-begin; time-end; to leaflet; outcome
CHOL    261    8657    8688    -1    Success
CHOL    262    1779    1801    -1    Success
CHOL    263    1502    1538    -1    Success
CHOL    263    7661    7686    1    Success
CHOL    264    6393    6413    -1    Success
CHOL    264    6591    6606    1    Success
CHOL    265    9492    9505    -1    Success
CHOL    266    8770    8791    -1    Success
CHOL    266    9037    9060    1    Success
CHOL    266    9652    9666    -1    Success
CHOL    267    2077    2117    -1    Success
CHOL    268    2290    2322    -1    Success
CHOL    268    5042    5052    1    Success
CHOL    269    3834    3894    -1    Success
CHOL    270    7875    7910    -1    Success
CHOL    271    2525    2558    -1    Success
CHOL    273    8743    8755    -1    Success
CHOL    274    5658    5677    -1    Success
CHOL    276    4355    4377    1    Success
CHOL    276    5069    5087    -1    Success
CHOL    276    8422    8451    1    Success
CHOL    276    8941    8955    -1    Success
CHOL    277    391    405    1    Success
CHOL    277    6722    6754    -1    Success
CHOL    278    3549    3600    1    Success
CHOL    279    3331    3368    1    Success
CHOL    279    8479    8497    -1    Success
CHOL    281    6259    6277    1    Success
CHOL    282    110    119    1    Success
CHOL    282    6571    6586    -1    Success
CHOL    283    290    327    1    Success
CHOL    283    3152    3184    -1    Success
CHOL    283    7645    7671    1    Success
CHOL    284    6700    6721    1    Success
CHOL    286    2645    2675    1    Success
CHOL    286    7211    7229    -1    Success
CHOL    287    1309    1325    1    Success
CHOL    287    1962    1976    -1    Success
CHOL    287    2122    2127    1    Success
CHOL    287    4438    4453    -1    Success
CHOL    288    5429    5443    1    Success
CHOL    288    9100    9134    -1    Success
