# time n - 500 (ps)    time n (ps)     molecule
70000.0 70500.0   CHOL 1480 1000 1050
73500.0 74000.0   CHOL 1480 1350 1400
78500.0 79000.0   CHOL 1480 1850 1900
88500.0 89000.0   CHOL 1480 2850 2900
90500.0 91000.0   CHOL 1480 3050 3100
92500.0 93000.0   CHOL 1480 3250 3300
96500.0 97000.0   CHOL 1480 3650 3700
98000.0 98500.0   CHOL 1480 3800 3850
102000.0 102500.0   CHOL 1480 4200 4250
104000.0 104500.0   CHOL 1480 4400 4450
107500.0 108000.0   CHOL 1480 4750 4800
