# res.; time-begin; time-end; to leaflet; outcome
DLPC    11    1022    1158    1    Fail
DLPC    16    16102    16209    1    Fail
DLPC    17    12582    12740    1    Fail
DLPC    19    15685    15787    1    Fail
DLPC    20    23119    23220    1    Fail
DLPC    28    25072    25182    1    Fail
DLPC    28    25290    25541    1    Fail
DLPC    29    10252    10369    1    Fail
DLPC    34    1670    1803    1    Fail
DLPC    34    28368    28542    1    Fail
DLPC    34    28761    28870    1    Fail
DLPC    39    1075    1304    -1    Fail
DLPC    40    25993    26102    -1    Fail
DLPC    54    1329    1475    -1    Fail
DLPC    56    26769    26911    -1    Fail
DLPC    57    11903    12047    -1    Fail
DLPC    57    12180    12387    -1    Fail
DLPC    57    12490    13297    -1    Fail
DLPC    66    18531    18637    -1    Fail
DLPC    66    20059    20504    -1    Fail
DLPC    66    21652    21993    -1    Fail
DLPC    66    22544    22662    -1    Fail
DLPC    66    23715    23840    -1    Fail
DLPC    69    16768    16877    -1    Fail
DLPC    69    16994    17109    -1    Fail
DLPC    69    17349    17933    -1    Fail
DLPC    71    8427    8698    -1    Fail
