# res.; time-begin; time-end; to leaflet; outcome
CHOL    1037    805    810    1    Success
CHOL    1039    433    437    1    Success
CHOL    1045    415    418    -1    Success
CHOL    1046    711    714    -1    Success
CHOL    1048    452    457    -1    Success
CHOL    1049    271    276    1    Success
CHOL    1081    828    832    1    Success
CHOL    1089    248    255    -1    Success
CHOL    1098    487    491    1    Success
CHOL    1100    611    614    1    Success
CHOL    1109    299    302    -1    Success
CHOL    1109    517    521    1    Success
CHOL    1115    127    132    1    Success
CHOL    1115    579    585    -1    Success
CHOL    1115    798    800    1    Success
CHOL    1119    442    446    1    Success
CHOL    1145    321    328    1    Success
CHOL    1152    770    782    1    Success
CHOL    1155    672    676    -1    Success
CHOL    1174    239    244    -1    Success
CHOL    1180    368    373    1    Success
CHOL    1181    333    339    1    Success
CHOL    1186    311    327    -1    Success
CHOL    1189    420    437    -1    Success
CHOL    1210    471    474    1    Success
CHOL    1222    227    232    -1    Success
CHOL    1234    338    354    -1    Success
CHOL    1236    158    166    -1    Success
CHOL    1246    311    317    1    Success
CHOL    1257    347    351    1    Success
CHOL    1257    764    766    -1    Success
CHOL    1259    893    895    1    Success
CHOL    1262    397    406    1    Success
CHOL    1264    218    222    -1    Success
CHOL    1265    285    293    -1    Success
CHOL    1266    419    429    -1    Success
CHOL    1275    252    255    1    Success
